browser,city,country,device,element_id,event_id,event_type,ip_address,page,product_id,quantity,search_query,session_id,timestamp,user_id
Edge,Masonview,MG,desktop,,74e2e2c9-15c0-4b0e-979b-3737499659a5,remove_from_cart,121.88.194.95,cart,PROD_1180,5,,5d918644-1dc,2026-01-19T17:47:49.572559Z,e873d82e
Chrome,Jenkinsview,ID,desktop,,53defb07-35c4-44fb-bb04-4fbdd5fad3f1,search,131.0.14.36,profile,,,between,edaca07c-1fa,2026-01-19T17:47:49.574615Z,e2ea3d82
Chrome,Ashleyhaven,SG,desktop,,36b493f1-7d48-4025-8fd3-7f3bfe20f5a7,page_view,95.8.188.166,settings,,,,8cab36f7-fa3,2026-01-19T17:47:49.576719Z,490a29e6
Firefox,Laurenhaven,PL,desktop,,42aa0a11-7daf-4de0-bc5e-41a95023e29d,search,1.11.65.219,checkout,,,interview,7b0c6542-530,2026-01-19T17:47:49.578151Z,d2212be4
Firefox,North Charles,GD,desktop,,813144ba-66b9-436c-860e-b724ce6524f5,login,20.85.168.103,product_detail,,,,1783284b-66f,2026-01-19T17:47:49.589477Z,54cbb85d
Firefox,New Meredith,GT,tablet,btn_official_55,93e9c3a5-ae5f-431c-934f-53eb458d766d,click,2.114.17.60,profile,,,,fa9c92d3-67e,2026-01-19T17:47:49.595746Z,1fe0cb77
Safari,Lake Nicoleton,SM,mobile,,b22d124b-2ab1-4227-8413-651857b56725,remove_from_cart,19.230.136.207,checkout,PROD_2970,1,,2886a3df-2f6,2026-01-19T17:47:49.601137Z,60cddf5e
Safari,Port Jane,KM,desktop,,49ff7bc9-a336-4f74-80fb-084785fabb6b,login,82.237.192.53,product_detail,,,,48a7adaa-6e0,2026-01-19T17:47:49.603264Z,57ef79e5
Firefox,Rowlandport,NI,tablet,,6b2bec35-f3cd-4309-ae93-e1ae3bf54dbf,add_to_cart,222.96.99.202,help,PROD_1657,1,,2eefd856-231,2026-01-19T17:47:49.628290Z,bcb52bf1
Edge,Davidside,AL,mobile,btn_member_3,69c348ea-3b5b-4508-9893-391f12af447a,click,112.6.113.99,settings,,,,fa8777ac-1a0,2026-01-19T17:47:49.630373Z,c5b8d1fb
Safari,West Christophershire,AF,mobile,,1468ab5b-b273-41c7-8f7b-21e1b4c0fdd2,search,42.53.202.162,home,,,scene,bb0b39d3-5d1,2026-01-19T17:47:49.632123Z,95d32d75
Chrome,East Melissa,BH,tablet,,bf00c082-1164-4010-a9f7-acea745a1b13,page_view,212.67.255.83,checkout,,,,c85f1e24-dc7,2026-01-19T17:47:49.634118Z,efb5aae3
Safari,New Tanyahaven,SN,tablet,,6cdb6ab9-a3ae-4cf6-a37d-0dedcab0c9df,add_to_cart,115.150.145.70,product_detail,PROD_1397,4,,ad6b5a99-38f,2026-01-19T17:47:49.642310Z,064b5e0f
Firefox,Cohenton,GN,desktop,,d47818b2-f896-48ec-9307-7d8c6d1c3652,page_view,97.53.119.59,profile,,,,985e295e-da7,2026-01-19T17:47:49.649786Z,91396da3
Safari,Alvarezborough,GT,mobile,,0e250887-d540-4064-9d13-78c6f8692b34,add_to_cart,196.10.95.84,profile,PROD_2679,2,,aa147c44-0a2,2026-01-19T17:47:49.651782Z,080fb7d0
Safari,Angelicahaven,BI,mobile,,2159245e-aef4-4933-b534-3a840f78daa8,remove_from_cart,189.0.238.119,products,PROD_2559,4,,95db1425-0ad,2026-01-19T17:47:49.655950Z,f2cf3868
Edge,Lake Travistown,KW,mobile,btn_hair_64,2f0c6ea4-ab85-4eb0-a8fa-e640742098f2,click,49.85.20.139,home,,,,53421f67-654,2026-01-19T17:47:49.657862Z,f05dd004
Chrome,Kimfurt,AE,mobile,,13ff8753-602f-442d-96d5-54e7d495ad2c,search,134.136.80.109,checkout,,,seat,7919ec95-55b,2026-01-19T17:47:49.662593Z,20ea33be
Edge,Kristinfort,AF,tablet,,7c3149cc-210c-4b64-bb9c-5710c10a64b3,login,78.185.21.116,products,,,,b6c357bb-b6f,2026-01-19T17:47:49.668461Z,4e9ffc7e
Edge,East Troy,GN,desktop,,8b5c2e3d-6178-4e7b-8a77-b3934efc8c06,add_to_cart,22.107.149.170,profile,PROD_2797,5,,cfaa754f-9bf,2026-01-19T17:47:49.687245Z,32843bf1
Safari,Quinnmouth,GN,mobile,,c262b078-b31b-481b-9386-4a118c0fb170,add_to_cart,48.183.134.100,profile,PROD_1917,2,,422e196b-955,2026-01-19T17:47:49.689159Z,21c0aa73
Safari,Johnsonport,MD,desktop,btn_face_85,ff4f5ebf-73ed-4e1e-a091-57274338df7b,click,192.211.60.2,home,,,,0544874f-650,2026-01-19T17:47:49.696537Z,fd7b4754
Chrome,North Deannaport,KP,desktop,,fe469193-4f6c-4f7b-8989-7824aa4fe7bd,logout,25.189.15.192,settings,,,,310e5701-c6f,2026-01-19T17:47:49.698167Z,5ae012e1
Edge,East Haley,CL,mobile,,5d42d523-e53d-4814-9a81-f402d6c83a6f,page_view,77.169.252.78,home,,,,cc482ba9-f9b,2026-01-19T17:47:49.699750Z,9ff2d619
Firefox,East Jeffton,SV,mobile,,87e6e3e9-60e1-41d7-9fff-5f0c6e8843cc,add_to_cart,1.236.192.193,checkout,PROD_1791,2,,9784d6af-b39,2026-01-19T17:47:49.707790Z,7673b950
Firefox,Bakerport,CV,desktop,,6d146005-a35c-495b-87f7-42d16711cfb1,page_view,32.44.148.89,profile,,,,cea1298e-ebd,2026-01-19T17:47:49.713332Z,adeaba70
Edge,Lake Gregoryland,VC,desktop,,11d0d152-4c19-4e1e-84c3-282b98bcd49e,page_view,41.80.210.77,product_detail,,,,a10e92aa-240,2026-01-19T17:47:49.714647Z,c5b8d1fb
Chrome,Davidtown,MA,desktop,,b18169a5-ce72-4b35-aa2b-bfd8dd5aca8f,search,222.38.214.236,checkout,,,voice,555b5278-01f,2026-01-19T17:47:49.728017Z,d35c7907
Safari,Andrewton,LY,mobile,,d388dcc4-ab55-4e16-b2ce-f538f7474f62,add_to_cart,173.113.117.127,profile,PROD_2988,2,,ce9d1621-43f,2026-01-19T17:47:49.744465Z,490a29e6
Edge,Mccallton,CO,mobile,,f5caed15-2825-4bbb-a71a-5aaf4a22f003,remove_from_cart,60.144.16.222,checkout,PROD_2679,5,,0158d91e-4f4,2026-01-19T17:47:49.760215Z,e0a74971
Chrome,Port Carolyn,ER,mobile,,804ffaac-4534-46b5-8cc3-5629c9a8be75,remove_from_cart,188.135.27.247,product_detail,PROD_1116,5,,f51cbb49-be5,2026-01-19T17:47:49.761648Z,77e8cdf6
Edge,East Timothy,SZ,desktop,,79732375-1d8f-4119-8f9f-d4f2ad9c7c37,login,154.16.153.112,cart,,,,b4009098-05d,2026-01-19T17:47:49.772057Z,25bb94a7
Chrome,North Zacharyfurt,SA,tablet,,c3d8642d-c5d8-4cbd-91ed-358b51fb243e,remove_from_cart,32.137.56.109,profile,PROD_1158,1,,caee0969-cca,2026-01-19T17:47:49.781567Z,490a29e6
Chrome,Joshuaport,SE,tablet,,6bc01f01-afd5-4cda-86ef-51f2480ed205,add_to_cart,10.194.253.126,settings,PROD_2253,4,,640f6669-0e6,2026-01-19T17:47:49.786475Z,7673b950
Chrome,Port Amanda,BS,mobile,,37ae7c73-376d-4df1-8fc2-1b0dc86621be,add_to_cart,55.133.244.179,checkout,PROD_1206,2,,4f53aed6-fd1,2026-01-19T17:47:49.793080Z,a5d6a7e9
Safari,Lake Laura,TM,desktop,,d9f5b871-869c-4039-8cc8-7ea298b087cf,search,222.233.249.167,settings,,,a,7dd05e43-737,2026-01-19T17:47:49.794293Z,c454567d
Chrome,Martinmouth,BG,mobile,,d02392ca-5acc-4a0a-88e8-53c92f39b8f1,add_to_cart,113.155.102.122,profile,PROD_1011,5,,7d7fa39a-f5b,2026-01-19T17:47:49.796627Z,e0a74971
Edge,South Jacqueline,PG,tablet,btn_sign_23,58f1a310-4a6e-46aa-98af-d25197bb07e8,click,75.211.80.240,help,,,,3a4471a2-902,2026-01-19T17:47:49.798260Z,d051858c
Firefox,North Kentland,KG,tablet,btn_know_95,271f11ea-af95-4f41-b94d-9ed60f63e975,click,13.2.153.3,settings,,,,aafbe70f-e79,2026-01-19T17:47:49.807499Z,85a69732
Edge,South Isabella,JM,tablet,,0104a32e-39ee-4b09-97a9-ee97aced2e4f,login,2.20.251.9,help,,,,5b01228b-da1,2026-01-19T17:47:49.812699Z,785338e6
Safari,West Kevin,BZ,tablet,,89484829-e2ad-44f6-a17b-7f2c2f262cfa,page_view,19.109.79.42,products,,,,3c6fc52f-5b8,2026-01-19T17:47:49.844603Z,56317c35
Firefox,Duffystad,ST,mobile,,263aa2e7-5152-4adf-bc6b-f04caa688ea8,add_to_cart,50.207.179.251,cart,PROD_2308,3,,551222c5-8c5,2026-01-19T17:47:49.870751Z,6cf6e0e8
Edge,Taylorberg,MK,desktop,,0352eeae-8623-4ac2-be32-ca74124d353b,page_view,223.191.50.117,cart,,,,2d516084-711,2026-01-19T17:47:49.882984Z,f7281eea
Edge,Yatesport,PS,mobile,,a5d5e511-e901-4c32-bfc0-cab85d1a03ba,remove_from_cart,81.185.225.44,checkout,PROD_2307,1,,c03b095f-b10,2026-01-19T17:47:49.885977Z,e529548e
Edge,Bobbytown,GM,tablet,btn_down_60,2557fc1a-d457-4ccd-a937-00a5b0e6fd7d,click,115.141.151.206,products,,,,21bc1fea-28a,2026-01-19T17:47:49.898790Z,f0f1826f
Safari,New Wayne,NO,desktop,,65dba62b-3a56-40bf-a57a-c0009227a276,search,26.96.53.159,home,,,through,c97400f5-af9,2026-01-19T17:47:49.902214Z,873950bd
Firefox,Johnside,MA,tablet,,bc56d904-3b3d-43ef-a36d-e3900e6e74ed,page_view,73.86.3.10,cart,,,,41f3a8ba-939,2026-01-19T17:47:49.920634Z,f0f1826f
Chrome,Lake Brandonland,NG,desktop,,12a3eb77-1fc8-497f-960b-ee9bd751801a,remove_from_cart,63.215.135.152,checkout,PROD_2151,3,,17369d08-be0,2026-01-19T17:47:49.938820Z,3ac5bf6d
Firefox,Johnsonfort,TM,mobile,,abff45fa-df9a-4942-84a5-9e37904b863d,remove_from_cart,102.67.148.118,help,PROD_2911,4,,0fea6d17-4ea,2026-01-19T17:47:49.940532Z,fcf66b3f
Firefox,Tamiton,MW,mobile,,d8a59465-7462-40cc-bbfe-cc43626ca257,page_view,182.33.4.230,profile,,,,c423015b-809,2026-01-19T17:47:49.942097Z,bbf04c41
Edge,Lake Holly,SV,tablet,,168a9d2e-16b4-4369-a17f-c73222b8b697,page_view,10.138.56.71,products,,,,1b05bfd3-2c7,2026-01-19T17:47:49.954817Z,a1d35870
Chrome,Lake Emily,DO,desktop,,5d7e9eda-8137-4a94-a08e-65dc104f4284,remove_from_cart,145.243.230.51,home,PROD_2463,3,,4a23154d-982,2026-01-19T17:47:49.963641Z,bc890fb8
Edge,North Lauraburgh,SD,desktop,,a2f9325a-6358-4882-a069-bcf8046f6432,add_to_cart,157.210.61.26,profile,PROD_2202,4,,32f95b4e-e42,2026-01-19T17:47:49.967144Z,f5f8eced
Safari,Taylormouth,LY,tablet,,33b91a90-0d7e-40bc-be4e-770b9f97a873,add_to_cart,191.201.192.180,home,PROD_2952,2,,febf82c4-11a,2026-01-19T17:47:49.968996Z,483d1415
Safari,Lindahaven,IT,mobile,,6e75ae40-9d9e-40d1-8f10-16a5e9e628cc,search,20.60.7.22,home,,,education,dce147ae-2a8,2026-01-19T17:47:49.970952Z,9ff2d619
Safari,Lake David,CH,mobile,,805910f6-8790-4b50-bfa5-43b93ac9146d,login,207.153.31.171,help,,,,7771fd15-317,2026-01-19T17:47:49.974674Z,63a67eb7
Firefox,East Cheryl,PA,tablet,btn_tonight_100,816b0cb9-9d33-487f-8d24-6b7e01bc8713,click,223.73.161.134,profile,,,,26cbe82d-3a0,2026-01-19T17:47:50.003629Z,1924715e
Firefox,South Mark,JM,mobile,,bb2a6e74-88f3-4457-9c4e-6b2c89d89a7f,add_to_cart,6.25.146.24,products,PROD_1694,3,,84b19059-e28,2026-01-19T17:47:50.005230Z,dc6d5f94
Firefox,Reynoldsfort,CV,desktop,,c79acbb5-7c49-4dfd-ae44-1ed5681d60c1,login,174.19.237.208,products,,,,c478aabe-8b7,2026-01-19T17:47:50.023169Z,fba5bf32
Chrome,Gonzalezton,MH,desktop,,ed84d925-88e2-412e-8f33-be13bde748a6,add_to_cart,105.10.33.207,help,PROD_2401,4,,9945c4a3-146,2026-01-19T17:47:50.025199Z,5c67995f
Edge,East Robinview,TD,mobile,,2057a844-822b-4a95-abe3-3e712e7b7356,add_to_cart,188.155.154.165,home,PROD_1010,1,,ee9a16d2-67e,2026-01-19T17:47:50.038532Z,baf18609
Edge,Edwardborough,AF,tablet,,9eb00780-4510-4b3a-ae52-dd88561db28b,remove_from_cart,66.95.240.28,products,PROD_1088,1,,adb9f9ab-8eb,2026-01-19T17:47:50.048655Z,778a3a60
Chrome,South Ashleyview,MN,tablet,,39fad5d1-2334-4485-a593-8e1af19e3b58,page_view,140.109.247.172,settings,,,,249ecd62-abf,2026-01-19T17:47:50.060587Z,dc6d5f94
Edge,West Amandaport,AZ,desktop,,eb796d76-a188-4228-9108-76a84d865dfa,remove_from_cart,149.242.36.97,products,PROD_2293,5,,137e04ae-016,2026-01-19T17:47:50.061855Z,30a07fc5
Chrome,Paultown,NR,desktop,,f2f04802-d85f-4154-a63f-32732126c20a,page_view,42.172.162.225,help,,,,43c1f634-7b8,2026-01-19T17:47:50.069284Z,dce79c5a
Chrome,Christophermouth,GT,tablet,,2278700f-cdad-4e1a-ae8e-d927eba51ab5,page_view,40.119.99.29,cart,,,,5bdda7bc-8c2,2026-01-19T17:47:50.074178Z,3d430503
Safari,North John,BR,tablet,,a09ff0d4-8ad1-49c3-be9f-4deb1128c156,page_view,122.41.176.159,profile,,,,bf77e0d7-389,2026-01-19T17:47:50.084441Z,7cb4f04a
Chrome,Michaelton,DZ,mobile,,32cd77fa-4d4d-4e90-a2b6-52b4cc17c453,add_to_cart,82.113.241.111,products,PROD_1819,1,,fa6f10c4-9f9,2026-01-19T17:47:50.091032Z,957b808a
Safari,East Rebecca,SC,tablet,,573abcc5-6039-4d18-a1b8-7d04ed552c90,add_to_cart,166.193.67.247,checkout,PROD_2808,4,,1016a01b-685,2026-01-19T17:47:50.094670Z,fcf66b3f
Edge,East Ashley,CN,tablet,,e2f279a4-628c-4a10-83a2-e491874a795c,page_view,45.204.96.18,products,,,,7176fe22-f84,2026-01-19T17:47:50.103473Z,6deeeb73
Chrome,Matthewberg,LB,mobile,,fc6da129-acdb-44cc-a83a-58558bfed08e,add_to_cart,219.190.7.152,product_detail,PROD_2616,3,,5d7a3633-eb5,2026-01-19T17:47:50.108812Z,3d430503
Chrome,Tiffanyhaven,FR,desktop,,819fc29c-1cfc-4afb-b3a6-d2258582355c,search,19.95.82.178,checkout,,,drug,3e216f21-54d,2026-01-19T17:47:50.109954Z,408a9387
Safari,North Charleshaven,QA,tablet,,6f0ddc24-259b-453b-94d5-196bf20f6c0c,remove_from_cart,109.170.90.245,home,PROD_1366,5,,7d80eb17-2e6,2026-01-19T17:47:50.114625Z,15957161
Chrome,Brianburgh,CO,mobile,,8c72f361-f568-464f-9e5f-02b857cc687d,search,65.53.238.245,profile,,,compare,5f3888fb-2c0,2026-01-19T17:47:50.119635Z,6292eb98
Edge,South Melissa,CI,mobile,btn_next_13,0a7d56d9-6c00-4acf-8381-0061ab6e907d,click,210.196.103.45,settings,,,,0ace4606-c92,2026-01-19T17:47:50.124650Z,f9a7c862
Edge,North Douglas,KW,mobile,btn_happen_5,3a6daf50-5ba8-43ea-8942-bdf79e5f88f3,click,186.28.141.190,settings,,,,9d521d53-072,2026-01-19T17:47:50.129522Z,e0a74971
Chrome,Garyview,VA,desktop,,890b1e6e-a9b8-4c17-8a1a-c73d15e5616e,add_to_cart,109.134.44.233,profile,PROD_1983,3,,2650a624-e14,2026-01-19T17:47:50.131901Z,cd3e5c9a
Firefox,Victoriaburgh,TG,desktop,,4d51f5ab-7888-4c74-9216-498a48005375,add_to_cart,7.7.179.154,home,PROD_1152,1,,345fa4cf-e9f,2026-01-19T17:47:50.165832Z,fcdb7d77
Firefox,East Robert,SL,tablet,,f7de9c0b-7785-48a7-9361-e86995a52444,add_to_cart,70.143.7.92,products,PROD_2646,1,,3d90989e-115,2026-01-19T17:47:50.188422Z,adeaba70
Firefox,Hendersonhaven,SD,desktop,,0f566068-16bb-41b8-91fe-cdaa39d4d900,page_view,109.38.0.66,home,,,,13381d10-5c9,2026-01-19T17:47:50.191645Z,29eab7b2
Edge,Jacksonfort,MK,tablet,,06294e42-72b3-43fa-934f-e2f8395814d7,add_to_cart,119.155.141.94,help,PROD_2510,4,,c16793ae-0c7,2026-01-19T17:47:50.193142Z,d35c7907
Safari,Port Tammyburgh,EE,desktop,,fdd4845c-5a05-4b10-a9c9-8004f33ced08,add_to_cart,54.112.113.79,help,PROD_2256,4,,c64f7c3a-516,2026-01-19T17:47:50.197499Z,903fe578
Edge,Christopherview,LA,desktop,,11d395f7-a196-4010-a005-def77beed074,add_to_cart,106.106.7.56,home,PROD_1972,1,,880dff98-c76,2026-01-19T17:47:50.223406Z,42d7d449
Edge,South Kennethside,LC,mobile,,26aac737-a962-4d7b-b1d2-f94f3b7efc93,login,133.217.169.243,settings,,,,40f25f09-079,2026-01-19T17:47:50.224657Z,21d49bb6
Edge,Port Jonathonfort,LI,tablet,,a9942024-643a-4225-95db-787273e4a7c3,add_to_cart,53.57.93.6,checkout,PROD_1500,1,,59e305f2-296,2026-01-19T17:47:50.260971Z,629d104c
Safari,Marshmouth,MC,desktop,,c442cf9c-655e-4675-b30d-7be233b0aad5,page_view,79.78.37.15,profile,,,,60512480-828,2026-01-19T17:47:50.262745Z,d051858c
Edge,Martinview,SK,tablet,,4acd5f35-c64a-4665-bf41-68a0e7892e58,search,213.217.133.194,checkout,,,reality,5ee78266-339,2026-01-19T17:47:50.264487Z,76e2a678
Chrome,Port Alex,EE,mobile,,661ec2c6-4d7f-4b0d-bc66-c90830706aeb,logout,8.154.129.187,profile,,,,dcd1cfe8-75b,2026-01-19T17:47:50.268172Z,15073521
Firefox,West Stephen,TR,tablet,,7e82270d-b852-415c-b583-2896e78c5cae,page_view,120.33.72.217,checkout,,,,bd6fcdcb-a89,2026-01-19T17:47:50.269901Z,15073521
Edge,Gonzalesburgh,GW,desktop,,8352a55a-0865-4f9d-a232-a8887eb1837c,add_to_cart,102.195.117.201,settings,PROD_2878,5,,15f1b7cf-ff4,2026-01-19T17:47:50.274171Z,9a8d6a84
Edge,New Traciport,PK,tablet,,c37d11c4-585e-4852-94dc-bb63e00a6e0d,page_view,203.166.154.50,profile,,,,fa3fd632-820,2026-01-19T17:47:34.047389Z,bd19d2a2
Edge,Port Kellyland,TL,tablet,,84519292-232e-464a-baec-bfcc432615f6,remove_from_cart,136.41.85.8,products,PROD_2677,4,,6cdb9d79-fc5,2026-01-19T17:47:34.049110Z,88f50dd2
Firefox,Alexisside,NP,tablet,,ce4f6b4f-3a53-47cf-9471-c1ad1c538f92,login,208.131.137.104,checkout,,,,8f07026d-0e7,2026-01-19T17:47:34.057123Z,1ecd59dc
Firefox,Cantuborough,TJ,desktop,btn_probably_59,37d085b4-b562-4dc5-8239-46b5d354b804,click,95.122.161.195,home,,,,e5f28906-08f,2026-01-19T17:47:34.064100Z,acf4a1a1
Chrome,South Michael,LT,mobile,,e3e6e6e1-9784-4def-a854-7fe3f29f5c99,remove_from_cart,10.151.13.31,cart,PROD_1223,2,,1c02b325-f9a,2026-01-19T17:47:34.109763Z,f63dc722
Edge,Mcneilton,SL,desktop,,34a1c488-e956-47e1-bbf6-16f95a07d44c,add_to_cart,19.3.183.245,product_detail,PROD_2777,1,,01a871f7-ed5,2026-01-19T17:47:34.116273Z,953ba61b
Edge,Timothyhaven,RU,desktop,btn_every_61,851befcb-5985-461a-908b-7509974b36cf,click,56.86.67.10,help,,,,6e34c733-52c,2026-01-19T17:47:34.117836Z,379910f7
Edge,South Patriciabury,NI,desktop,,d24589b6-16b4-4516-8292-e2da7733c90b,login,206.75.50.166,help,,,,75c4c1b4-149,2026-01-19T17:47:34.133276Z,038c65c0
Chrome,Williamsborough,AL,tablet,,3695d922-2cce-4634-bbfe-3ee0c1075e5a,search,39.12.180.17,product_detail,,,focus,316e9e3e-572,2026-01-19T17:47:34.139597Z,28e97f40
Edge,East Julie,PL,tablet,,9db474e0-8f2a-4037-9d7a-ace3a35f2cef,page_view,105.14.95.101,settings,,,,7511c3b1-291,2026-01-19T17:47:34.153777Z,9f0ca0de
Safari,New Jamie,AM,mobile,,4b2cea8d-5e6d-44fe-967e-bdfa6f6fcada,add_to_cart,126.129.125.144,products,PROD_1462,3,,36ad4b65-fde,2026-01-19T17:47:34.157408Z,26492592
Firefox,Lake Julieburgh,GT,desktop,,7ccf9293-0529-4655-ad08-fde215bbdfd1,search,18.43.31.139,help,,,may,fe3d49bb-b3a,2026-01-19T17:47:34.158848Z,66ec8633
Edge,South Michelle,VC,desktop,btn_top_61,d0e1655b-a0e8-42ad-b0fa-fd4c285671f4,click,222.148.153.126,home,,,,80b85a19-c1a,2026-01-19T17:47:34.163184Z,e623cea3
Edge,Teresamouth,SZ,desktop,,86961d31-e2b2-4a73-982b-4dbe897580a5,logout,170.249.247.191,profile,,,,b1d15c39-c6a,2026-01-19T17:47:34.180272Z,7fbc24ab
Firefox,Pearsonville,CZ,mobile,btn_age_30,dea9ad51-3095-427d-a697-3e27c2a10a9d,click,8.55.167.117,checkout,,,,14555e03-561,2026-01-19T17:47:34.189452Z,0ae093fe
Chrome,Jessicaburgh,SM,mobile,btn_order_42,e020061c-77da-429a-bf05-9252ea47c312,click,52.153.250.112,help,,,,8f74bcce-f16,2026-01-19T17:47:34.194119Z,3b94bdc6
Safari,Kevinchester,GM,mobile,,febfd569-59d4-4637-b009-74c6e271b784,add_to_cart,208.38.220.45,checkout,PROD_2499,4,,61567153-cf6,2026-01-19T17:47:34.199914Z,ad4a507c
Safari,New Michael,TG,tablet,,ddcfd090-e36a-487a-8c23-1a2a2045f667,page_view,104.174.151.216,settings,,,,ce888885-2f4,2026-01-19T17:47:34.241734Z,f4cdf70f
Firefox,South Eileen,JO,tablet,,57dffd7c-06af-42fb-8f3d-033c67771dde,remove_from_cart,183.47.7.207,settings,PROD_2901,3,,689bb25d-571,2026-01-19T17:47:34.247215Z,3d8ef619
Safari,North Drewborough,BT,mobile,,aac3f920-2063-4c89-b47a-2749f16d4162,page_view,160.163.139.209,profile,,,,193565e6-a31,2026-01-19T17:47:34.250630Z,7eeb8a1e
Edge,Port Michael,CV,tablet,,e65eee6e-18e7-4fd6-a5b3-06b45a7e87aa,page_view,73.93.121.144,help,,,,644cf034-9ff,2026-01-19T17:47:34.251987Z,13367acd
Safari,North Jennifer,JO,mobile,,12ef73ea-5482-4948-99b4-b03f131cbfe6,search,84.43.242.64,product_detail,,,small,0ca9a9f2-2ed,2026-01-19T17:47:34.253282Z,515990b4
Safari,Belindaberg,GR,desktop,,d2d1c5c7-3288-41e6-acb6-89ca4b30ad1a,search,179.64.166.183,home,,,street,a6897ca3-951,2026-01-19T17:47:34.254774Z,6b3a9edd
Chrome,Lewisville,BT,mobile,,e40cd161-837d-43b0-86fa-095213990ea8,add_to_cart,92.57.106.149,products,PROD_2529,4,,88ede7e5-6e2,2026-01-19T17:47:34.256299Z,f850c1c7
Safari,New Anthony,AG,desktop,,334a5a34-eee9-4a09-a6c1-2075b74337b9,add_to_cart,122.5.228.191,cart,PROD_2630,1,,1f3b2825-03d,2026-01-19T17:47:34.257815Z,1a3d1948
Chrome,New Donna,LB,mobile,,3728f264-24cf-433a-a7bf-245762374305,add_to_cart,151.164.81.46,products,PROD_2396,4,,e6ed39f2-e96,2026-01-19T17:47:34.273797Z,2f591d90
Firefox,Bernardfort,GM,tablet,,a705fb57-afdb-4cf8-9c00-503fb179a961,search,179.50.191.117,help,,,specific,c35622bb-37e,2026-01-19T17:47:34.300946Z,96a19db8
Chrome,East Vicki,UY,mobile,,4becbaa7-d251-455a-aa13-504f6e65bbd3,search,138.226.56.64,home,,,reality,404808b2-589,2026-01-19T17:47:34.316561Z,b9710d63
Safari,New Alice,AT,mobile,,84eec6b3-a66c-4d55-8605-68dad9db204b,search,50.211.160.77,settings,,,few,d4ca7b10-ba6,2026-01-19T17:47:34.318144Z,79726452
Safari,New Justin,BN,desktop,,ccfbe364-cce7-481c-967f-436640c29c73,page_view,140.110.208.191,cart,,,,3c18f304-d38,2026-01-19T17:47:34.320797Z,ad38600e
Edge,Barneshaven,BG,desktop,,e1ef1f6b-d2a4-4958-b8c7-0121aa5240b2,remove_from_cart,23.202.141.19,home,PROD_2386,5,,2f698e17-849,2026-01-19T17:47:34.322395Z,faf2e1cd
Chrome,Kaitlinborough,SR,mobile,,f19c47be-e36c-4437-8108-a8f1f8370904,add_to_cart,77.132.225.206,cart,PROD_1788,3,,dbc2b900-888,2026-01-19T17:47:34.325364Z,1352bade
Safari,West Dennis,NA,tablet,,63141250-f8d8-4a5d-bb9f-4c40a9247fa1,add_to_cart,186.211.252.233,home,PROD_2648,4,,44a70750-537,2026-01-19T17:47:34.326775Z,9397dfcd
Firefox,Garyview,LA,mobile,,dcb7b778-69fb-46d8-9223-2f2f4dfc68d8,add_to_cart,64.3.230.208,settings,PROD_1899,1,,b0fceb3f-a84,2026-01-19T17:47:34.329432Z,2c503088
Safari,Whitemouth,HT,mobile,btn_free_67,4fffdec6-eeec-4884-b299-b92faf8468c6,click,181.162.42.206,products,,,,705348fb-a5c,2026-01-19T17:47:34.357586Z,9f0ca0de
Firefox,North Julieburgh,VC,mobile,,b76634e0-4c6a-4120-9ae7-55583bab81f8,search,15.49.26.2,product_detail,,,west,3ee6c72f-198,2026-01-19T17:47:34.367245Z,b17e06a0
Firefox,New Marcview,HT,tablet,,843eec8d-d8fc-4f9e-8db7-becf4d793d8c,add_to_cart,94.71.37.43,profile,PROD_1969,1,,341e7f4a-002,2026-01-19T17:47:34.370164Z,2defcbd5
Edge,East Robertport,PK,tablet,,ad087942-2f34-47c7-a949-299968fbe69d,page_view,48.128.217.131,help,,,,c164fa4b-4db,2026-01-19T17:47:34.375282Z,642fa034
Firefox,Rowlandstad,RU,tablet,,f76ff0c4-967a-4260-8fbd-ab5436614a75,search,188.138.23.223,checkout,,,drive,1b74cee8-358,2026-01-19T17:47:34.382575Z,13367acd
Edge,Port Rebeccastad,BR,mobile,,fa531c31-731f-4c7d-a648-4777665fb54e,add_to_cart,211.247.93.111,products,PROD_2408,5,,796f119d-275,2026-01-19T17:47:34.388721Z,642fa034
Edge,North Michaelfort,MR,desktop,,eecc2034-092f-4e89-b9ef-5be9ed73bbed,remove_from_cart,17.186.60.116,cart,PROD_2759,4,,104fca01-710,2026-01-19T17:47:34.390314Z,ddc93412
Edge,Port Williammouth,CG,desktop,,8dd6e6a4-326a-4a92-aa77-48b86847949a,add_to_cart,200.189.88.27,product_detail,PROD_1644,1,,1bb6755b-1fa,2026-01-19T17:47:34.391645Z,01d2f75d
Firefox,North John,IL,mobile,,f1a1b028-1dc1-4243-9efa-d2c8c0d1d9ba,logout,114.65.3.205,profile,,,,05b53d5f-dca,2026-01-19T17:47:34.393015Z,ea0bf1b4
Edge,Lake Jillianchester,TJ,tablet,,45ead7d1-8543-4c5a-9202-daf8def86e7a,login,17.203.195.216,settings,,,,0179bb9d-c4f,2026-01-19T17:47:34.423300Z,cc038f41
Firefox,Benjaminfort,TD,mobile,,a75c5677-b304-40ea-98ac-35e88756e710,page_view,198.199.245.252,home,,,,16de1504-151,2026-01-19T17:47:34.440814Z,3b9a5a4b
